RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
9,2,3,35409.30000404008,56,1.0,1,1,6.0,18.0,2,4.0
1,1,4,66052.98466955582,17,,1,1,1.0,16.0,2,4.0
1,2,1,56156.62294573151,6,3.0,1,1,1.0,21.0,2,4.0
6,1,4,93859.7439097708,6,1.0,1,1,6.0,18.0,2,4.0
1,1,2,,27,,1,1,1.0,16.0,2,4.0
2,2,3,88944.81260150456,17,2.0,1,1,1.0,16.0,1,4.0
1,1,3,,27,1.0,1,1,1.0,21.0,2,4.0
1,2,3,,53,1.0,1,1,,16.0,2,4.0
1,1,2,27300.98016296783,39,1.0,1,1,6.0,18.0,1,4.0
1,1,4,153151.2910108408,53,1.0,1,1,6.0,17.0,2,
1,1,3,149739.38070609057,36,2.0,1,1,6.0,16.0,2,4.0
1,2,4,-8500.0,42,,1,1,5.0,22.0,2,4.0
1,2,1,,13,,1,1,1.0,21.0,2,4.0
1,1,4,186183.65493690103,29,1.0,1,1,6.0,19.0,2,4.0
1,1,4,78084.46566152295,37,4.0,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,51,1.0,1,1,3.0,19.0,2,4.0
1,2,3,,27,,1,1,6.0,18.0,2,4.0
9,1,4,120783.23658326792,25,1.0,1,1,,4.0,2,4.0
1,1,4,,12,1.0,1,1,5.0,14.0,2,2.0
1,1,4,-8500.0,34,,1,1,5.0,,2,
6,2,3,114538.99081977076,37,,2,1,6.0,18.0,2,4.0
1,1,2,192125.13469137714,51,1.0,1,1,6.0,23.0,2,4.0
1,1,1,17787.49892659116,25,,1,1,6.0,19.0,2,4.0
6,2,4,114391.56115034115,51,1.0,1,1,1.0,24.0,2,4.0
1,2,4,,12,,1,1,,23.0,2,4.0
9,1,4,-8500.0,53,1.0,1,1,1.0,20.0,2,4.0
1,2,4,,17,,1,1,3.0,20.0,2,4.0
1,1,1,5775.129597192725,20,,1,2,6.0,16.0,2,4.0
5,2,3,136345.8590139,17,3.0,1,1,6.0,11.0,2,4.0
1,2,4,-8500.0,36,1.0,1,1,1.0,22.0,2,
1,2,3,,42,1.0,1,1,1.0,2.0,2,4.0
9,1,2,-8500.0,47,,1,1,5.0,21.0,2,4.0
1,2,2,-8500.0,21,2.0,1,1,1.0,16.0,2,4.0
1,2,1,50407.71465054731,22,,1,1,1.0,20.0,2,
9,1,3,-8500.0,6,,1,1,1.0,20.0,2,4.0
1,1,3,17028.261064614606,34,1.0,1,1,1.0,19.0,2,4.0
1,2,2,172509.12190732066,56,,1,1,6.0,20.0,2,
1,2,4,38842.9746213065,48,1.0,1,1,1.0,16.0,2,4.0
1,2,2,111773.0660858675,51,,1,1,6.0,19.0,2,4.0
1,2,1,147231.3527253058,56,1.0,1,1,1.0,19.0,2,4.0
1,1,3,29852.229784619183,6,1.0,1,1,6.0,24.0,2,
1,2,4,64903.66970043293,13,3.0,1,1,6.0,21.0,2,4.0
1,2,3,44544.50303063253,8,,1,1,6.0,19.0,1,4.0
4,2,1,110586.01590485784,48,7.0,1,1,6.0,19.0,2,4.0
1,1,3,61216.52824006503,12,1.0,1,1,1.0,16.0,2,4.0
1,2,4,-8500.0,13,2.0,1,1,5.0,19.0,2,4.0
1,2,4,84518.82781567839,6,,1,1,1.0,22.0,2,4.0
1,1,4,97309.25739012787,13,1.0,1,1,6.0,14.0,2,4.0
1,1,2,-8500.0,6,,1,1,,4.0,2,4.0
1,1,2,51842.54242426531,48,,1,1,1.0,13.0,2,4.0
9,2,3,125468.37881074008,13,8.0,1,1,,22.0,2,4.0
1,1,2,20322.00092330446,34,,1,1,6.0,1.0,2,4.0
9,2,3,-8500.0,39,,1,1,6.0,22.0,2,4.0
1,2,3,26099.568937918906,37,1.0,1,1,1.0,16.0,2,4.0
9,1,3,-8500.0,51,1.0,1,1,1.0,21.0,2,4.0
1,2,4,76260.3110893114,17,1.0,1,1,6.0,18.0,2,
1,1,4,54369.24983819721,35,1.0,1,1,,16.0,2,4.0
1,1,9,190820.17368166096,13,,1,1,6.0,21.0,1,4.0
1,1,3,59426.66472113297,12,1.0,1,1,6.0,15.0,2,4.0
1,1,3,,12,,1,1,1.0,16.0,2,4.0
2,2,2,,47,1.0,1,1,1.0,10.0,2,
9,1,4,-8500.0,12,,1,1,6.0,16.0,2,
1,2,4,42561.20470478485,37,3.0,1,1,6.0,20.0,2,4.0
1,1,4,113778.64745357863,17,3.0,1,1,1.0,16.0,2,4.0
1,1,2,77460.11664325697,24,1.0,1,1,1.0,22.0,2,4.0
9,2,3,33892.004761883356,12,1.0,1,1,6.0,12.0,2,4.0
1,2,4,54921.41378452598,34,,1,1,6.0,20.0,2,4.0
2,2,4,82505.09397205632,42,1.0,1,1,6.0,17.0,2,4.0
2,1,3,57479.951020463865,17,1.0,1,1,6.0,22.0,1,4.0
1,1,3,45957.614966651716,48,,1,1,,20.0,2,4.0
1,1,4,-8500.0,36,,1,1,,20.0,2,4.0
1,2,3,-8500.0,12,,1,1,6.0,16.0,2,4.0
9,2,3,,47,,1,1,1.0,19.0,2,4.0
1,2,2,71301.36031712768,48,1.0,1,1,1.0,16.0,2,4.0
1,1,4,75.48869400748663,55,1.0,1,1,1.0,16.0,2,4.0
1,2,2,152296.3658273135,53,,1,1,6.0,20.0,2,
1,2,4,32722.550109746575,26,6.0,1,1,1.0,19.0,2,4.0
8,1,4,102329.98168119209,37,1.0,1,1,6.0,22.0,2,4.0
1,2,3,,37,1.0,1,1,6.0,19.0,2,4.0
9,1,1,-3172.865477176034,37,2.0,1,1,1.0,1.0,2,4.0
9,2,2,-8500.0,53,5.0,1,1,,20.0,2,4.0
1,2,4,46532.83932037665,45,,1,1,,20.0,2,4.0
1,2,2,35839.12057954329,48,,1,1,6.0,22.0,2,4.0
1,1,4,84689.99036984483,20,,1,1,1.0,4.0,2,2.0
1,2,3,95108.0039894794,56,,1,1,4.0,1.0,2,4.0
2,1,4,-8500.0,42,,1,1,,22.0,2,
1,1,2,,45,,1,1,6.0,16.0,2,4.0
1,2,9,59554.11889584666,29,1.0,1,1,1.0,21.0,2,4.0
1,1,4,110414.07164157424,48,1.0,1,1,1.0,16.0,2,2.0
1,2,1,165943.70208684757,26,7.0,1,1,1.0,20.0,2,4.0
1,1,4,-108.04749689339224,56,1.0,1,1,6.0,,2,4.0
1,2,4,-8500.0,48,,1,1,1.0,4.0,2,4.0
1,1,3,19351.179433588914,39,,1,1,5.0,21.0,2,
1,1,4,18794.813694132983,6,2.0,1,1,1.0,20.0,2,4.0
1,1,1,-8500.0,34,,1,1,6.0,23.0,2,4.0
1,2,4,-8500.0,49,,1,1,6.0,21.0,2,4.0
1,2,3,35717.16347692925,12,,1,1,4.0,4.0,2,4.0
9,1,3,47789.45903286546,6,1.0,1,1,6.0,18.0,2,4.0
1,2,3,-8500.0,32,1.0,1,1,,22.0,2,
1,2,4,37118.45063493734,17,,1,1,,19.0,2,4.0
9,1,3,35019.486868476706,56,,1,1,1.0,19.0,2,4.0
8,1,2,-8500.0,28,1.0,1,1,,4.0,2,4.0
1,2,3,,45,1.0,1,1,4.0,19.0,2,4.0
2,1,4,22547.777642662986,56,,1,1,,23.0,2,4.0
1,1,3,83729.2094109322,6,1.0,1,1,6.0,21.0,2,4.0
1,2,2,,18,1.0,1,1,1.0,21.0,2,4.0
1,1,4,,9,1.0,1,1,,1.0,2,4.0
1,2,1,,12,,1,1,,20.0,2,4.0
1,2,4,,51,1.0,1,1,,16.0,2,4.0
1,2,3,11945.543831157884,51,1.0,1,1,6.0,18.0,2,4.0
1,2,2,-8500.0,37,3.0,1,1,1.0,16.0,2,4.0
2,1,3,-8500.0,26,1.0,1,1,6.0,1.0,2,4.0
1,2,3,,35,1.0,1,1,1.0,21.0,2,4.0
1,2,1,,53,,1,1,1.0,1.0,2,4.0
9,1,3,,6,1.0,1,1,4.0,17.0,2,4.0
2,2,3,-5182.721089279861,6,1.0,1,1,1.0,19.0,2,4.0
1,2,3,34895.71068139196,17,,1,1,6.0,19.0,2,4.0
1,2,3,51071.7773793823,6,1.0,1,1,,11.0,2,4.0
1,1,4,-8500.0,29,6.0,1,1,,16.0,2,
1,2,3,68534.9547384363,56,1.0,1,1,1.0,21.0,2,4.0
1,1,4,91172.2223041123,17,1.0,1,1,,16.0,2,4.0
4,1,4,65246.32963459943,29,,1,1,6.0,22.0,2,4.0
1,2,3,-8500.0,22,,1,1,1.0,21.0,2,4.0
1,1,4,81746.4412642576,27,1.0,1,1,,19.0,1,
1,1,3,108850.35268369029,6,,1,1,6.0,19.0,2,4.0
2,2,4,60156.60133548739,39,8.0,1,1,1.0,1.0,2,4.0
1,2,4,149.47894649516093,49,1.0,1,1,1.0,19.0,2,4.0
1,2,4,,9,1.0,1,1,6.0,20.0,2,4.0
1,2,2,121095.20872070317,48,8.0,1,1,1.0,21.0,2,4.0
1,1,1,30734.560301557365,8,5.0,1,1,,,2,4.0
1,1,1,53444.688098439095,37,1.0,1,1,1.0,21.0,2,
9,1,4,36616.58886975158,26,1.0,1,1,1.0,11.0,2,4.0
9,2,4,24555.155109998457,35,,1,1,6.0,22.0,2,4.0
1,2,3,-8500.0,17,,1,1,1.0,19.0,2,4.0
9,1,1,24291.0128343107,18,1.0,1,1,1.0,19.0,2,4.0
1,2,3,32984.491859398884,13,2.0,1,1,1.0,19.0,2,4.0
1,2,4,111453.04924436356,21,7.0,1,1,1.0,17.0,2,4.0
1,1,4,31380.624649268662,27,4.0,1,1,6.0,21.0,1,4.0
1,2,3,115003.57417499658,54,1.0,1,1,1.0,4.0,2,
1,2,1,-8500.0,26,1.0,1,1,4.0,1.0,2,4.0
1,2,4,,8,1.0,1,1,4.0,2.0,2,4.0
1,2,4,,53,1.0,1,1,,18.0,2,4.0
9,1,3,43725.58196835169,36,1.0,1,1,6.0,1.0,2,4.0
9,2,2,12905.636428709633,9,,1,1,6.0,4.0,2,4.0
1,2,9,-8500.0,34,,1,1,5.0,9.0,2,1.0
1,2,3,90848.26098397456,42,1.0,1,1,6.0,21.0,2,4.0
1,2,4,46846.50330144609,56,,1,1,6.0,21.0,2,4.0
1,2,4,138088.2169964197,25,1.0,1,1,4.0,19.0,2,
1,2,4,,4,2.0,1,1,1.0,19.0,2,4.0
2,1,1,51688.9395544085,36,1.0,1,1,6.0,19.0,2,4.0
1,1,4,132822.05092422807,56,,1,1,1.0,16.0,2,4.0
9,2,2,,34,1.0,4,1,6.0,22.0,2,4.0
1,2,1,,36,,1,1,2.0,21.0,2,4.0
1,1,3,11843.118719431193,12,,1,1,,22.0,1,
1,2,2,-8500.0,18,3.0,1,1,1.0,21.0,2,4.0
1,2,3,39258.82724643865,12,8.0,1,1,1.0,16.0,2,4.0
1,1,4,150556.50266258625,17,1.0,1,1,6.0,13.0,2,4.0
2,2,2,,17,1.0,1,1,6.0,1.0,2,4.0
9,2,3,-8500.0,48,,4,1,1.0,19.0,2,4.0
1,1,4,44639.40776008717,6,,1,1,3.0,22.0,2,
1,2,3,10510.377314437312,1,,1,1,1.0,1.0,2,4.0
1,2,2,,42,1.0,1,1,6.0,19.0,2,4.0
1,2,2,-8500.0,26,2.0,1,1,6.0,16.0,2,4.0
9,1,2,130250.72768309066,6,,1,1,6.0,21.0,2,4.0
2,1,2,94636.87302112044,8,8.0,1,1,1.0,16.0,2,4.0
1,2,3,101559.06370992391,1,2.0,1,1,1.0,16.0,2,4.0
1,1,2,96429.60377044351,34,,1,1,6.0,22.0,2,4.0
1,2,4,38674.82609869742,13,,1,1,6.0,19.0,2,4.0
1,2,4,,6,2.0,1,1,,19.0,2,4.0
9,2,4,49656.8800792971,6,1.0,1,1,6.0,23.0,2,1.0
9,2,3,,28,1.0,1,1,5.0,20.0,2,
1,2,3,35538.41966039197,55,2.0,1,1,1.0,19.0,2,4.0
9,2,4,-3192.699094417643,47,,1,1,6.0,21.0,2,4.0
1,2,2,-8500.0,39,,1,1,6.0,20.0,2,4.0
1,1,3,148917.63974184255,37,1.0,1,1,6.0,16.0,2,4.0
9,2,2,,36,3.0,1,1,6.0,19.0,2,4.0
9,1,1,-8500.0,34,,1,1,5.0,9.0,2,2.0
1,2,4,-7875.793451111735,24,1.0,1,1,1.0,21.0,2,4.0
1,1,3,,26,,1,1,6.0,19.0,2,4.0
1,2,4,38133.70700900116,36,1.0,1,1,1.0,1.0,2,4.0
9,2,1,-8500.0,42,,1,1,,21.0,1,4.0
1,2,3,,34,1.0,1,1,6.0,20.0,2,4.0
1,2,3,100474.03132354491,36,1.0,4,1,4.0,22.0,2,4.0
1,1,4,124625.08355806791,36,1.0,1,1,6.0,16.0,2,4.0
8,2,4,112478.0494948191,40,1.0,1,1,4.0,22.0,1,4.0
6,2,4,103167.55692745658,8,1.0,3,1,6.0,7.0,2,4.0
1,1,1,147328.47555696886,12,,1,1,2.0,9.0,2,4.0
1,2,4,31069.506309800454,18,,1,1,5.0,21.0,2,
1,1,2,62558.986795014855,13,1.0,1,1,1.0,14.0,2,4.0
8,2,3,,6,,1,1,1.0,13.0,2,
1,2,3,,45,,1,1,6.0,,2,4.0
1,1,4,,6,1.0,1,1,6.0,22.0,2,4.0
1,2,2,-8500.0,40,1.0,1,1,,18.0,2,4.0
1,1,4,,36,1.0,1,1,6.0,19.0,2,4.0
1,2,3,55825.61982165785,48,1.0,1,1,1.0,,2,4.0
1,1,2,58887.83893609763,6,1.0,1,1,6.0,14.0,2,4.0
9,1,4,-8500.0,51,,1,1,1.0,1.0,1,
1,2,4,82462.53526747918,44,,1,1,3.0,12.0,2,
1,2,1,9891.287102509727,13,,1,2,5.0,19.0,2,4.0
1,2,3,60266.1290156223,6,1.0,1,1,6.0,22.0,2,4.0
1,1,2,19972.932979583704,48,,1,1,1.0,6.0,2,4.0
1,2,4,15587.78813958736,4,,1,1,1.0,9.0,1,4.0
1,2,3,,13,6.0,1,1,6.0,19.0,2,4.0
1,2,3,90872.21941416286,29,1.0,3,1,1.0,6.0,2,4.0
1,2,1,80146.0979608635,56,8.0,1,1,1.0,19.0,2,4.0
9,2,3,-8500.0,36,,1,1,,19.0,2,4.0
1,1,3,113416.50061768558,42,1.0,1,1,1.0,21.0,2,4.0
1,1,2,-8500.0,4,1.0,1,1,1.0,20.0,2,4.0
2,2,4,,51,,1,1,3.0,19.0,1,4.0
1,2,1,63000.188375046055,24,,1,1,6.0,20.0,2,
1,2,2,-8500.0,34,6.0,1,1,3.0,19.0,2,4.0
1,1,4,,37,,1,1,6.0,2.0,2,1.0
1,2,4,109630.60457234544,6,1.0,1,1,6.0,23.0,2,4.0
1,2,9,-8500.0,39,,1,1,6.0,16.0,2,4.0
1,2,2,117936.15006255495,18,1.0,1,1,1.0,16.0,2,4.0
1,2,2,6044.41434123346,41,2.0,1,1,1.0,22.0,2,4.0
8,2,4,141892.21544902903,24,,1,1,1.0,15.0,2,4.0
1,1,4,,6,,4,1,1.0,22.0,2,4.0
1,1,3,93195.31600239847,39,,1,1,1.0,11.0,2,4.0
1,1,4,38974.07407566633,17,1.0,1,1,1.0,19.0,2,1.0
1,2,4,206600.4271789272,53,1.0,1,1,1.0,21.0,2,4.0
1,2,2,158436.05009703903,29,,1,1,,1.0,2,4.0
9,1,4,33388.78709131041,39,1.0,3,2,1.0,19.0,2,4.0
1,1,4,,13,1.0,1,1,1.0,21.0,2,4.0
1,1,1,177566.47551176,6,1.0,1,1,1.0,13.0,2,4.0
1,1,4,21335.119016751283,6,,1,1,2.0,18.0,2,
1,1,1,113507.89187295613,42,1.0,1,1,1.0,16.0,2,4.0
4,1,3,35604.8475133608,34,,1,1,5.0,,2,1.0
9,1,2,98696.25443872064,53,1.0,1,1,6.0,19.0,2,4.0
1,1,3,103596.04262843853,56,1.0,1,1,1.0,20.0,2,2.0
1,2,4,,48,1.0,1,1,1.0,,2,4.0
1,2,4,,53,5.0,1,1,,13.0,2,4.0
4,1,4,34431.2151993733,12,1.0,1,1,,14.0,2,4.0
9,1,1,161383.32223459586,56,1.0,1,1,6.0,13.0,2,4.0
8,1,3,52673.06626466325,48,1.0,1,1,1.0,22.0,2,4.0
1,2,2,14748.672508783235,56,1.0,1,1,6.0,22.0,2,4.0
2,2,1,90330.97069878661,12,1.0,1,1,1.0,17.0,2,4.0
1,1,3,71587.43622150163,13,,1,1,6.0,7.0,2,1.0
1,1,3,43854.01711255373,26,,1,1,,22.0,2,4.0
1,2,9,-8500.0,53,,1,1,1.0,22.0,2,4.0
1,1,4,78530.7428673919,13,,1,1,,3.0,2,4.0
1,2,4,12129.651288551453,13,1.0,1,1,6.0,21.0,2,4.0
1,1,4,62087.12882101248,35,1.0,1,1,6.0,19.0,1,4.0
1,1,4,104673.02917524685,47,8.0,1,1,1.0,22.0,2,
1,2,1,71056.18247713955,8,4.0,1,1,1.0,17.0,2,4.0
1,1,4,,36,1.0,1,1,6.0,21.0,2,4.0
8,2,3,62879.34018036786,56,2.0,1,1,1.0,18.0,2,
8,1,4,95660.37559110165,42,,1,1,1.0,18.0,1,4.0
1,1,4,-8011.754021765424,53,3.0,1,1,6.0,16.0,2,4.0
1,2,2,103936.47417110708,8,1.0,1,1,1.0,21.0,2,4.0
1,1,2,100683.79875964826,1,1.0,1,1,4.0,21.0,2,4.0
1,2,2,-8500.0,39,1.0,1,1,4.0,21.0,2,4.0
1,1,3,113420.41625670812,27,1.0,1,1,6.0,22.0,2,4.0
1,1,3,46691.25755493058,13,1.0,1,1,1.0,19.0,2,4.0
1,1,4,-8500.0,56,,1,1,6.0,3.0,1,
1,1,4,-8500.0,18,,1,1,6.0,16.0,2,4.0
4,1,2,,1,1.0,1,1,,23.0,2,4.0
1,2,4,196213.59760597564,34,1.0,1,1,6.0,1.0,2,4.0
1,1,1,11578.943805713272,4,,1,2,,19.0,2,4.0
1,2,9,154012.14234528414,26,3.0,1,1,1.0,18.0,2,4.0
1,2,4,27501.67012253509,12,1.0,1,1,6.0,19.0,2,4.0
1,2,2,228994.3336178199,29,1.0,1,1,1.0,22.0,2,4.0
1,2,3,,49,1.0,1,1,1.0,18.0,2,4.0
1,2,3,,36,,1,1,6.0,16.0,2,4.0
1,1,2,-8500.0,19,,1,1,1.0,21.0,2,4.0
9,2,9,29382.749054583463,48,1.0,1,1,6.0,9.0,2,4.0
1,2,1,-8500.0,19,,1,1,4.0,3.0,2,4.0
1,1,2,-8500.0,53,,1,1,,21.0,2,4.0
1,1,1,-7330.246146498423,17,1.0,1,1,1.0,14.0,2,4.0
1,1,1,17867.595593327875,18,1.0,1,1,1.0,22.0,2,4.0
1,1,3,14461.050369787914,42,,1,1,,17.0,2,4.0
9,2,4,-8500.0,56,,1,1,6.0,18.0,2,4.0
1,2,2,-3826.44120029184,42,1.0,1,1,1.0,18.0,2,4.0
9,1,3,36055.33232717036,13,,1,1,1.0,14.0,2,4.0
1,2,3,-8500.0,34,,1,1,6.0,19.0,2,4.0
9,2,2,89429.40655682537,39,,1,1,1.0,19.0,2,4.0
1,1,3,,18,,1,1,1.0,20.0,2,4.0
1,2,4,88629.28393561582,26,,1,1,4.0,2.0,2,4.0
1,1,4,163765.7251932822,9,4.0,1,1,1.0,16.0,2,4.0
1,1,4,106154.31590435599,12,1.0,1,1,6.0,19.0,2,4.0
9,2,4,76178.28356245227,17,4.0,1,1,1.0,21.0,2,4.0
1,2,3,135090.5652615928,1,1.0,5,1,1.0,16.0,2,4.0
1,1,2,,17,1.0,1,1,,21.0,2,4.0
1,2,3,39547.94367370568,18,,1,1,1.0,21.0,2,4.0
1,1,3,20030.978981785025,36,,1,1,6.0,4.0,2,
2,1,3,,32,,1,1,,21.0,1,1.0
2,1,4,39782.42750041829,42,,1,1,6.0,,2,4.0
1,1,4,,12,7.0,1,1,1.0,13.0,2,4.0
1,1,3,29689.666745805065,17,,1,1,,6.0,2,4.0
6,1,4,-8500.0,13,,1,1,6.0,19.0,2,
1,2,1,50490.92523630189,37,,1,1,5.0,7.0,2,4.0
8,1,4,-8500.0,17,1.0,4,1,4.0,4.0,2,4.0
1,2,4,-8500.0,55,3.0,1,1,6.0,22.0,2,4.0
2,2,3,98115.28738154926,37,,1,1,,14.0,2,4.0
1,2,2,30991.060572222617,17,1.0,1,1,,20.0,2,4.0
1,2,3,62714.42056194497,51,,1,1,6.0,18.0,2,4.0
1,1,4,90679.12117507146,6,1.0,1,1,,1.0,2,4.0
1,1,3,-2910.403497247309,39,,1,1,6.0,22.0,2,4.0
2,1,2,37365.33072654768,4,,1,1,1.0,19.0,2,4.0
2,1,2,142512.82674231465,39,,1,1,6.0,21.0,2,4.0
1,1,3,,26,,1,1,1.0,16.0,2,
1,2,3,74549.34759873028,56,8.0,1,1,1.0,18.0,2,4.0
2,2,3,83645.16662841346,12,,1,1,4.0,23.0,2,3.0
1,1,3,,48,1.0,1,1,1.0,16.0,2,4.0
3,2,2,65151.53311474036,53,1.0,1,1,6.0,18.0,2,4.0
1,2,4,-8500.0,29,,1,1,4.0,16.0,2,4.0
9,2,3,53256.027510959066,45,6.0,1,1,6.0,19.0,2,
9,1,2,-8500.0,45,8.0,1,1,1.0,19.0,2,4.0
1,1,4,-8500.0,47,,1,1,1.0,,2,4.0
1,2,4,-4151.113214093442,36,,1,1,1.0,16.0,2,4.0
1,2,4,,34,2.0,1,1,6.0,21.0,2,4.0
1,2,4,80402.91912441132,37,1.0,1,1,1.0,1.0,2,4.0
9,1,3,134210.71126845406,34,2.0,5,1,1.0,21.0,2,4.0
1,2,3,-8500.0,17,1.0,1,1,1.0,21.0,2,4.0
1,2,3,13669.977061254263,51,,1,1,4.0,19.0,2,4.0
1,2,4,117324.84158972674,12,,1,1,,22.0,2,4.0
1,2,9,84296.29910747021,24,8.0,1,1,1.0,19.0,2,4.0
1,1,3,97279.36040415594,26,1.0,1,1,,21.0,1,4.0
4,1,2,-8500.0,6,,1,1,1.0,18.0,2,4.0
1,1,3,70292.63567657974,34,1.0,1,1,1.0,16.0,2,4.0
9,2,3,35723.52624395746,13,1.0,1,2,1.0,23.0,2,4.0
1,1,4,33745.26674920662,18,,1,1,,21.0,2,4.0
1,2,3,15876.122652563958,19,,1,1,1.0,24.0,2,4.0
1,2,3,-8500.0,42,1.0,1,1,1.0,16.0,2,4.0
1,2,3,,39,1.0,1,1,4.0,16.0,2,4.0
1,1,4,,48,,1,1,6.0,1.0,2,4.0
1,2,2,91260.43493420794,34,1.0,1,1,1.0,23.0,2,4.0
1,2,3,-710.3241409151888,53,,1,1,,10.0,2,4.0
1,2,4,20989.597413508596,51,1.0,1,1,,19.0,2,
1,2,3,43660.749712139055,39,2.0,1,1,1.0,20.0,2,4.0
4,1,3,47592.34409873002,48,,1,1,3.0,17.0,2,4.0
1,2,2,115331.83205009042,1,,1,1,6.0,22.0,2,
1,1,4,30070.83627520971,18,,1,1,6.0,5.0,2,4.0
1,2,9,32336.014214876537,53,4.0,1,1,,16.0,2,4.0
1,1,4,96164.58581861077,25,1.0,1,1,6.0,11.0,2,4.0
1,2,4,,55,1.0,1,1,,21.0,2,4.0
9,2,3,106628.03661191589,12,,1,1,6.0,7.0,2,4.0
1,2,4,42492.22002143201,17,,1,1,6.0,12.0,2,4.0
1,2,3,-8500.0,37,1.0,4,1,6.0,21.0,2,4.0
1,1,3,146766.55326208964,18,1.0,1,1,6.0,16.0,2,4.0
1,1,3,54754.94000045209,37,1.0,1,2,1.0,18.0,2,4.0
9,2,2,,47,1.0,1,1,,21.0,2,4.0
1,2,4,58692.34192640156,48,1.0,1,1,6.0,22.0,1,4.0
1,1,2,95475.69141499198,27,,1,1,,21.0,2,4.0
1,1,3,,39,8.0,1,1,1.0,19.0,2,4.0
9,2,3,8417.615490587836,36,,1,2,4.0,10.0,2,
1,2,4,92590.79035188048,13,1.0,1,1,6.0,4.0,2,4.0
1,1,2,86748.21550013406,19,,1,1,1.0,15.0,2,4.0
1,1,3,6281.162035695983,26,1.0,4,1,6.0,21.0,2,4.0
1,1,3,77333.82440623321,6,1.0,1,1,6.0,14.0,2,
1,1,4,-6697.511083249599,12,1.0,1,1,1.0,20.0,2,4.0
1,2,3,64738.903736992346,26,1.0,1,2,1.0,17.0,2,4.0
1,2,3,148307.71916108413,18,,1,1,6.0,17.0,2,4.0
1,2,3,80031.81502889775,37,,1,1,6.0,4.0,2,
9,2,2,88155.66489985836,36,5.0,1,1,6.0,19.0,2,4.0
9,1,2,131506.47501009438,39,,1,1,1.0,14.0,2,4.0
1,2,9,,12,1.0,1,1,4.0,16.0,2,4.0
1,1,4,104039.96896425253,26,1.0,1,1,1.0,18.0,2,4.0
1,2,3,78865.4707719053,56,1.0,1,1,1.0,2.0,2,4.0
1,2,2,-8500.0,39,6.0,1,1,1.0,16.0,2,4.0
2,2,3,56314.529122041014,47,2.0,1,1,6.0,22.0,2,4.0
1,1,3,83436.73281748111,42,,1,1,5.0,22.0,2,4.0
1,2,4,,6,1.0,1,1,6.0,21.0,2,4.0
1,2,3,2911.5093544287156,21,1.0,1,1,,24.0,2,4.0
1,1,3,1982.4922938649834,6,,1,1,1.0,19.0,2,4.0
1,2,3,,26,1.0,1,1,1.0,16.0,2,4.0
6,2,4,,19,,1,1,1.0,16.0,2,4.0
9,2,1,56255.187310839305,27,1.0,1,1,1.0,18.0,2,4.0
1,2,3,35533.64457870742,6,1.0,1,1,1.0,19.0,2,4.0
1,1,4,64889.52855526979,31,,1,1,6.0,,2,1.0
1,2,4,36719.335303263615,37,,1,1,6.0,1.0,2,4.0
1,2,3,-8500.0,17,,1,1,6.0,19.0,2,4.0
